id_,age,job,marital,education,payment_default,housing_loan,personal_loan,contact,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,deposit_subscribed,date,latitude,longitude,Income,Kidhome,Teenhome,Dt_Customer,NumWebVisitsMonth,income_level
948ea3c2-175b-4f91-9163-e21af4b9bdbe,55.0,admin.,MARRIED,high.school,No,Yes,No,cellular,92,3,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,11-febrero-2017,29.469,-70.712,135860,2,2,2012-09-09,7,Medio-alto
ec25e05f-1abc-48f4-b8bc-43f38bb29eb9,47.0,admin.,MARRIED,university.degree,Unknown,Yes,No,cellular,135,3,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,1-febrero-2018,44.155,-84.878,140879,2,2,2012-12-23,11,Alto
25a47904-b70e-4942-a943-308ba9953c59,41.0,blue-collar,MARRIED,basic.4y,No,Yes,No,cellular,107,2,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,23-julio-2018,27.822,-76.652,103911,0,0,2012-01-15,6,Medio-alto
af34823a-06b8-4ed6-811c-fe45a6c22486,49.0,admin.,DIVORCED,high.school,No,No,No,cellular,148,3,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,20-abril-2019,42.43,-109.709,61694,1,2,2012-10-01,1,Medio-bajo
a760df1f-caa9-4c9d-aa0b-92bc7d584652,38.0,admin.,DIVORCED,high.school,No,No,Yes,cellular,125,2,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,29-agosto-2016,35.397,-109.566,145257,1,2,2012-03-19,28,Alto
71e7b322-f9e2-4621-bb34-d4bac58b9880,38.0,admin.,MARRIED,illiterate,Unknown,No,No,cellular,151,4,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,18-marzo-2018,30.946,-102.698,98241,0,1,2012-09-12,28,Medio-alto
059a6bb6-008c-4fcb-b4af-47e7dd9ca40a,52.0,management,MARRIED,professional.course,No,Yes,No,cellular,491,3,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,yes,1-noviembre-2015,37.909,-88.885,175764,2,2,2012-01-20,30,Alto
8cfd3fad-b8d7-4033-adcc-d1febefa0f8b,59.0,retired,MARRIED,professional.course,Unknown,Yes,Yes,cellular,494,4,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,yes,12-diciembre-2016,30.768,-74.977,101800,1,2,2012-06-04,13,Medio-alto
008e46cb-a0cf-4984-b565-6c2f2e42fe1d,33.0,self-employed,MARRIED,basic.9y,No,Yes,No,cellular,181,2,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,5-enero-2018,31.677,-75.021,138510,0,1,2012-12-28,26,Alto
23979f6d-d0ff-44a4-81af-5350a61aea18,40.0,admin.,MARRIED,high.school,No,Yes,Yes,cellular,615,2,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,yes,26-junio-2015,36.728,-113.535,107226,2,2,2012-01-02,29,Medio-alto
a174990d-4ac4-4950-bb81-6fa46e0a7263,48.0,admin.,MARRIED,university.degree,No,Yes,No,cellular,99,2,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,4-noviembre-2015,49.082,-111.146,137119,0,0,2012-11-14,18,Alto
986512ab-8f0d-4155-bf20-b47c72568194,57.0,admin.,DIVORCED,basic.9y,No,Yes,Yes,cellular,518,4,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,1-abril-2015,30.864,-81.043,179654,1,1,2012-02-10,28,Alto
e4a1cf0a-12a4-450b-8e5e-3f176aaccefe,34.0,technician,SINGLE,university.degree,No,No,Yes,cellular,164,5,999,0,NONEXISTENT,1.4,93.918,-42.7,4.857,5228.1,no,7-octubre-2018,41.596,-79.253,79659,1,0,2012-09-04,11,Medio-bajo
5e668e0e-9301-4e29-b10b-17a05eaf4c76,38.0,self-employed,DIVORCED,university.degree,No,No,No,cellular,397,3,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,10-enero-2017,27.658,-72.991,27610,0,0,2012-04-14,2,Bajo
ffdbe65e-3249-456c-a8f9-544935b40fdd,56.0,technician,MARRIED,university.degree,Unknown,No,No,cellular,17,19,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,27-diciembre-2016,34.761,-100.346,171117,0,1,2012-11-25,23,Alto
7c39191d-d2ab-463b-891f-a61be685af95,29.0,unemployed,DIVORCED,university.degree,No,Yes,No,cellular,148,2,999,0,NONEXISTENT,1.4,93.918,-42.7,4.857,5228.1,no,7-julio-2016,34.274,-77.825,152980,0,2,2012-04-26,12,Alto
87463054-8aef-4c73-97ea-5ab94878bf9e,38.0,blue-collar,MARRIED,basic.9y,Unknown,No,No,cellular,128,3,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,8-abril-2015,45.558,-99.64,125064,1,0,2012-09-02,16,Medio-alto
cdd7434c-eeaf-496b-959b-3221773a5b17,31.0,services,MARRIED,high.school,Unknown,No,No,cellular,160,3,999,0,NONEXISTENT,1.4,93.918,-42.7,4.857,5228.1,no,24-septiembre-2016,43.238,-110.603,81254,2,0,2012-03-22,22,Medio-bajo
bef3de2b-507a-494c-b0d7-83ec1ddf69e2,30.0,blue-collar,SINGLE,basic.9y,No,Yes,No,cellular,89,4,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,6-abril-2016,41.146,-83.35,51593,2,0,2012-04-22,20,Medio-bajo
b563c454-88e0-4dcb-9ef8-897c99df500b,38.0,admin.,MARRIED,basic.9y,No,Yes,Yes,cellular,181,2,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,22-septiembre-2016,46.411,-113.445,170766,2,0,2012-11-08,21,Alto
3a41ed98-5ce8-4f52-853e-565d1cface09,30.0,technician,SINGLE,professional.course,No,Yes,Yes,cellular,111,2,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,16-enero-2016,26.387,-75.199,75905,1,0,2012-10-02,24,Medio-bajo
4b62cfea-989c-4a46-8561-70af2d826c49,27.0,blue-collar,MARRIED,basic.9y,Unknown,Yes,Yes,cellular,119,3,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,13-mayo-2018,47.818,-119.873,46370,2,0,2012-12-16,28,Bajo
b89eeac6-4eec-4b2a-810b-5e0236bde7cf,42.0,blue-collar,MARRIED,basic.4y,No,Yes,No,cellular,227,6,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,8-mayo-2018,34.154,-106.165,35868,2,2,2012-06-15,24,Bajo
28a55289-2f3a-417f-ac65-dbe5746ed49a,35.0,admin.,SINGLE,university.degree,No,No,No,cellular,107,5,999,0,NONEXISTENT,1.4,93.918,-42.7,4.857,5228.1,no,16-septiembre-2018,31.961,-96.047,87392,0,2,2012-09-14,16,Medio-bajo
a13a8136-5f56-4470-9278-691a26e3863c,38.0,unemployed,MARRIED,high.school,Unknown,Yes,No,cellular,149,5,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,27-diciembre-2018,44.594,-110.059,70742,0,1,2012-07-09,26,Medio-bajo
1f8589b8-574a-4e0e-bfae-28468253c734,35.0,services,MARRIED,professional.course,Unknown,No,No,cellular,134,2,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,1-enero-2016,38.277,-86.506,93789,0,1,2012-08-28,26,Medio-alto
8b777d3b-c67b-4834-8dde-4488063a9b1c,52.0,blue-collar,MARRIED,basic.9y,No,No,No,cellular,1434,5,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,12-enero-2016,26.67,-111.143,9531,0,0,2012-05-15,19,Bajo
ef585e86-f906-4de3-ac2f-b52bfe5473bb,32.0,blue-collar,MARRIED,basic.6y,No,No,No,telephone,176,6,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,5-marzo-2015,26.826,-117.637,27679,0,0,2012-12-21,21,Bajo
321ec6e4-f32c-4b4d-83b9-886d879241a0,48.0,admin.,MARRIED,university.degree,No,Yes,Yes,cellular,179,2,999,0,NONEXISTENT,1.4,93.918,-42.7,4.857,5228.1,no,13-agosto-2015,26.322,-107.967,141125,0,1,2012-07-09,5,Alto
5d78a134-6c9e-40c7-ac2c-5caee30d62f7,40.0,blue-collar,MARRIED,basic.6y,No,No,No,telephone,63,6,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,23-diciembre-2019,42.627,-102.193,77938,0,1,2012-01-17,11,Medio-bajo
866f9257-7e9b-47a9-a41b-e79811742f81,43.0,management,MARRIED,Unknown,No,No,Yes,cellular,86,2,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,5-septiembre-2019,42.665,-102.04,100655,2,1,2012-10-01,9,Medio-alto
9bcd80b0-f80a-407e-b4d0-1989b05eb16f,34.0,blue-collar,MARRIED,basic.9y,Unknown,Yes,No,cellular,113,2,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,19-agosto-2016,31.046,-69.309,141588,2,2,2012-06-24,2,Alto
c18b21fd-b409-4db9-beac-b2b09048c262,42.0,self-employed,MARRIED,Unknown,No,Yes,No,cellular,685,2,999,0,NONEXISTENT,1.4,93.918,-42.7,4.857,5228.1,no,5-mayo-2018,27.818,-114.508,147435,1,1,2012-03-14,25,Alto
7eb1e58e-a4d9-4219-bab2-c7988318d719,52.0,management,DIVORCED,university.degree,No,No,No,cellular,200,4,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,13-junio-2019,43.314,-83.937,174403,2,0,2012-02-16,10,Alto
ba3a5977-3f9f-479f-b68e-f4db6225ec34,31.0,blue-collar,MARRIED,basic.6y,Unknown,No,No,cellular,196,2,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,19-diciembre-2017,41.996,-98.371,152141,1,0,2012-07-14,26,Alto
55d385a0-1c3a-4f3e-a3f5-8e0d68b413d0,44.0,technician,DIVORCED,professional.course,No,No,No,cellular,250,2,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,26-mayo-2017,39.832,-97.482,48201,1,0,2012-01-03,32,Bajo
793b415a-7d12-4452-a06d-986f35c8706b,40.0,technician,MARRIED,university.degree,Unknown,No,No,cellular,185,2,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,23-mayo-2015,43.65,-90.796,36810,0,0,2012-04-05,24,Bajo
6b769fc1-a7c1-4b3f-b9e1-f8295c68397f,42.0,technician,MARRIED,professional.course,Unknown,No,No,cellular,75,3,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,6-diciembre-2015,49.038,-122.414,12139,0,2,2012-01-16,27,Bajo
a6357d06-0250-45ee-9258-f445d7a36ce2,42.0,services,MARRIED,high.school,Unknown,Yes,No,cellular,136,4,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,28-marzo-2015,34.059,-123.33,114564,2,1,2012-10-11,5,Medio-alto
9b2088fb-a103-46cb-900e-9ecd4fddfe9e,31.0,admin.,MARRIED,basic.9y,Unknown,Yes,No,telephone,229,5,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,19-abril-2018,35.867,-77.147,147773,0,0,2012-01-02,15,Alto
fddb4ccb-c772-411f-a5e6-9aba5a8f523b,57.0,management,DIVORCED,university.degree,Unknown,No,Yes,cellular,200,1,999,0,NONEXISTENT,1.4,93.918,-42.7,4.857,5228.1,no,1-julio-2016,37.715,-72.014,19752,0,1,2012-02-09,22,Bajo
6de5bc4f-c33c-4f17-af8b-878573e4ee44,44.0,blue-collar,MARRIED,basic.9y,Unknown,Yes,No,cellular,139,2,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,31-julio-2017,25.644,-90.121,24561,1,1,2012-10-30,1,Bajo
3df4d4c4-6109-40f2-b381-5899096781f0,38.0,services,MARRIED,basic.6y,No,No,Yes,cellular,161,2,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,29-octubre-2018,28.134,-86.116,28550,2,0,2012-09-10,1,Bajo
5556dff0-ac9a-45de-96a1-67e2295f20eb,40.0,technician,MARRIED,basic.9y,Unknown,No,No,cellular,141,3,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,9-abril-2015,39.186,-95.919,66944,2,2,2012-05-14,32,Medio-bajo
724bd2fe-cc5b-448f-beca-b94cf58cab36,47.0,self-employed,MARRIED,university.degree,No,Yes,No,cellular,39,9,999,0,NONEXISTENT,1.4,93.749,-42.7,4.96,5228.1,no,20-febrero-2017,41.53,-96.529,154797,1,2,2012-07-12,2,Alto
b62e90ed-4a13-4119-ba79-5a3eee016632,42.0,blue-collar,SINGLE,basic.4y,Unknown,No,No,cellular,49,6,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,3-noviembre-2016,48.019,-112.924,104298,0,2,2012-07-23,7,Medio-alto
61b358ae-8eae-47b4-8d57-063abcf0a64b,47.0,technician,MARRIED,professional.course,No,No,No,cellular,66,2,999,0,NONEXISTENT,1.4,93.918,-42.7,4.857,5228.1,no,1-agosto-2015,37.736,-102.084,21850,2,0,2012-03-02,29,Bajo
e205dd4c-e2a4-4767-a0fb-2f01603a34cc,31.0,entrepreneur,MARRIED,basic.6y,No,Yes,Yes,cellular,782,1,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,yes,22-diciembre-2019,46.879,-122.802,135027,2,2,2012-01-06,18,Medio-alto
f5b2e863-3f03-41df-91a5-99e65714db06,45.0,management,MARRIED,Unknown,Unknown,No,No,cellular,321,3,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,30-diciembre-2016,47.805,-81.03,79208,1,2,2012-01-28,11,Medio-bajo
bb77adc2-6d28-43b4-8562-11e20ea510b8,26.0,admin.,SINGLE,university.degree,No,Yes,Yes,cellular,118,4,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,27-enero-2015,36.814,-116.821,37213,0,0,2012-11-04,5,Bajo
54814fbb-c0d8-4232-b8d9-86b08507b2a3,52.0,blue-collar,MARRIED,basic.9y,No,No,No,cellular,116,6,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,29-marzo-2019,27.409,-93.169,44252,1,1,2012-03-18,14,Bajo
8b88d6f5-cfa5-4daf-affc-76c7dab773d0,30.0,admin.,SINGLE,university.degree,No,No,No,cellular,128,3,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,12-marzo-2017,47.188,-99.074,133062,0,1,2012-01-12,29,Medio-alto
3eb66fce-9872-4601-9b5f-5be9461f65ed,51.0,management,MARRIED,basic.4y,No,No,No,cellular,104,2,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,23-septiembre-2017,37.893,-68.095,125757,2,1,2012-10-09,29,Medio-alto
ef50ad25-19c6-490e-8779-d61c3c1314a6,41.0,blue-collar,MARRIED,basic.9y,Unknown,No,No,cellular,126,3,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,11-julio-2018,44.202,-92.393,34270,1,2,2012-11-10,3,Bajo
e1829aa4-0d33-4b60-b06a-ad28dd2db3fc,46.0,admin.,MARRIED,basic.9y,Unknown,No,No,cellular,87,2,999,0,NONEXISTENT,1.4,93.918,-42.7,4.857,5228.1,no,22-octubre-2016,38.644,-78.692,136533,1,0,2012-01-31,13,Medio-alto
0c051c8f-8f04-40b3-8c05-b622de18a7f8,31.0,management,MARRIED,high.school,No,No,No,cellular,1272,3,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,yes,21-marzo-2017,26.115,-107.397,139718,2,1,2012-10-06,7,Alto
79210bad-8622-4877-99f2-913a457d6270,45.0,admin.,DIVORCED,university.degree,No,No,No,cellular,107,3,999,0,NONEXISTENT,1.4,93.918,-42.7,4.857,5228.1,no,22-septiembre-2018,35.943,-76.815,130491,1,1,2012-03-07,14,Medio-alto
575f3dc9-d8ff-4988-90d3-c32c7dbe15f2,42.0,admin.,SINGLE,university.degree,No,No,No,cellular,401,2,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,7-septiembre-2016,36.011,-100.646,146808,0,1,2012-10-02,29,Alto
7cb0cdb2-acaf-4616-8dec-fd4f90978fdd,47.0,services,SINGLE,basic.9y,No,No,No,cellular,64,2,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,10-marzo-2017,25.688,-117.311,178074,2,1,2012-05-13,23,Alto
627d372f-1ac9-44be-a1d7-1ee26ece4bad,38.0,blue-collar,SINGLE,basic.4y,No,Yes,No,cellular,758,1,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,26-noviembre-2017,48.918,-71.691,116135,2,2,2012-09-25,10,Medio-alto
03ca0c5b-3131-4fae-add0-04b1d3048eca,37.0,self-employed,SINGLE,basic.4y,No,Yes,No,cellular,277,2,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,30-septiembre-2015,25.826,-92.741,161733,0,2,2012-07-22,18,Alto
bf1f7ec1-1266-41d1-9ddb-7c495ebcdeae,41.0,blue-collar,SINGLE,basic.4y,No,Yes,No,cellular,107,3,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,2-mayo-2018,48.897,-68.503,81709,1,0,2012-07-17,13,Medio-bajo
26f8fc45-a976-4a47-a968-69c0dc8fdb42,42.0,blue-collar,DIVORCED,basic.9y,No,No,No,cellular,111,3,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,11-mayo-2017,35.153,-123.996,132815,1,0,2012-09-06,32,Medio-alto
3e13bb21-01a3-4525-943d-26f4a721b1f3,23.0,blue-collar,SINGLE,basic.9y,No,No,No,cellular,360,3,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,15-agosto-2016,47.874,-123.105,46190,0,2,2012-07-15,32,Bajo
a312da3a-9e47-4910-839f-ae36bb31f054,42.0,housemaid,DIVORCED,basic.4y,Unknown,No,No,cellular,461,2,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,25-enero-2018,37.827,-112.203,155536,1,2,2012-01-18,17,Alto
0af3f816-9263-4081-84a3-99add394a911,56.0,admin.,DIVORCED,basic.6y,No,Yes,No,cellular,239,4,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,23-octubre-2016,46.764,-79.896,160932,1,0,2012-03-22,31,Alto
1607096f-d01f-43af-8cb8-8cb34609ff73,39.0,housemaid,MARRIED,basic.4y,No,No,No,cellular,240,5,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,13-diciembre-2016,27.923,-71.976,178330,1,1,2012-11-08,12,Alto
e78889c8-9272-44ff-9d01-c1e49ba9358b,31.0,housemaid,DIVORCED,high.school,No,Yes,No,cellular,127,4,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,18-septiembre-2015,35.344,-121.888,77897,1,2,2012-06-09,1,Medio-bajo
4ded00aa-7ec5-4cfa-9881-f3dd03dc31db,37.0,blue-collar,MARRIED,basic.9y,No,No,No,cellular,412,4,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,6-octubre-2015,27.563,-116.78,171554,0,0,2012-06-03,16,Alto
2d8d95ac-e4e4-4047-bee3-67f399039f35,40.0,technician,MARRIED,high.school,No,Yes,No,cellular,244,4,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,9-enero-2016,46.526,-88.196,61976,2,1,2012-02-21,14,Medio-bajo
d6a95830-d3cf-4a1b-9b47-ac690ed13814,43.0,management,MARRIED,university.degree,Unknown,No,No,cellular,240,1,999,0,NONEXISTENT,1.4,93.918,-42.7,4.857,5228.1,no,25-mayo-2019,28.148,-93.134,150527,2,0,2012-01-21,24,Alto
e99f670b-9e0f-47f2-a4d9-9cf0367bb8a3,39.0,technician,MARRIED,basic.9y,No,No,No,cellular,62,4,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,11-mayo-2015,26.905,-93.495,12555,2,1,2012-09-22,16,Bajo
2406ffef-3bcd-4881-b835-fb801034ab50,40.0,self-employed,MARRIED,high.school,Unknown,Yes,No,telephone,46,2,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,1-diciembre-2018,32.348,-121.866,159206,1,0,2012-02-01,1,Alto
fca9c223-8883-4d69-8daf-b71f1c8aaa6a,38.0,blue-collar,SINGLE,basic.9y,No,Yes,Yes,telephone,41,9,999,0,NONEXISTENT,1.4,93.918,-42.7,4.857,5228.1,no,4-mayo-2015,26.126,-82.072,25587,1,1,2012-06-03,22,Bajo
fe4d90e8-dd31-4ec7-839f-63371feb1558,50.0,blue-collar,MARRIED,basic.4y,Unknown,Yes,No,cellular,122,2,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,14-octubre-2017,39.824,-67.331,90647,1,1,2012-02-24,11,Medio-bajo
0c7da27d-0e4c-49ed-8f3d-ffcd59591d17,30.0,services,MARRIED,high.school,No,Yes,No,cellular,559,4,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,21-diciembre-2018,46.331,-122.734,73995,1,0,2012-09-03,2,Medio-bajo
5b35fee4-08c4-429b-b4bf-6fcc655c648b,40.0,unemployed,SINGLE,high.school,No,Yes,No,cellular,300,5,999,0,NONEXISTENT,1.4,93.918,-42.7,4.857,5228.1,no,13-octubre-2019,31.571,-118.365,103967,1,2,2012-11-28,27,Medio-alto
0849ee65-7df2-4ccc-bdd0-423fc5c0269f,32.0,services,SINGLE,high.school,No,No,No,cellular,722,3,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,yes,17-octubre-2018,25.27,-97.716,162553,2,2,2012-03-30,17,Alto
2f5f2906-dbe1-4afc-a0fd-3acfdfc02c26,25.0,admin.,MARRIED,high.school,No,No,Yes,cellular,64,1,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,30-marzo-2019,29.625,-72.395,146497,2,1,2012-12-13,15,Alto
624b5191-99f9-4519-8503-f52230c76f3c,29.0,technician,MARRIED,professional.course,No,No,No,cellular,328,1,999,0,NONEXISTENT,1.4,93.918,-42.7,4.857,5228.1,no,24-septiembre-2018,43.835,-98.476,169961,1,2,2012-05-07,32,Alto
f25bf4ba-72a5-473d-8bab-2599c6c41d26,56.0,retired,MARRIED,basic.4y,No,Yes,No,cellular,621,2,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,yes,20-enero-2018,30.511,-85.834,75793,0,0,2012-10-21,15,Medio-bajo
27ac6cfb-b203-4e23-85af-5a1d1fea2748,31.0,services,SINGLE,high.school,No,Yes,Yes,cellular,232,1,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,15-noviembre-2019,34.307,-97.179,30798,0,1,2012-06-23,22,Bajo
de2c6c44-51b1-45df-b23c-3c9064a6c780,42.0,blue-collar,DIVORCED,basic.9y,No,No,No,telephone,259,8,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,3-noviembre-2016,30.375,-85.066,173405,1,2,2012-02-27,17,Alto
e2655445-f7ac-48b1-a99f-9187dc026437,50.0,blue-collar,DIVORCED,high.school,No,Yes,Yes,cellular,629,2,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,yes,9-enero-2016,43.355,-76.071,22489,0,0,2012-08-07,3,Bajo
b6593c29-c189-40fe-b093-40058cd2be23,38.0,blue-collar,MARRIED,basic.4y,No,Yes,No,cellular,1103,3,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,19-octubre-2018,30.822,-106.651,71922,0,1,2012-05-10,4,Medio-bajo
48656683-0789-4d07-a297-56227b4bc27b,38.0,blue-collar,MARRIED,basic.9y,Unknown,Yes,No,cellular,317,6,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,28-octubre-2015,32.927,-102.335,38929,0,0,2012-12-27,1,Bajo
156c82c4-6f00-49e0-82c4-3621123ea9a2,46.0,entrepreneur,MARRIED,university.degree,Unknown,No,Yes,telephone,126,4,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,11-abril-2016,42.163,-73.315,136843,0,2,2012-01-24,20,Alto
addc52e0-33b1-4e6a-8244-c0ebb2017388,32.0,management,SINGLE,university.degree,No,No,No,telephone,66,8,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,1-enero-2018,35.974,-95.293,70152,1,2,2012-09-12,5,Medio-bajo
20017165-9a31-46df-a125-7f938abd4361,31.0,technician,MARRIED,university.degree,No,Yes,Yes,cellular,385,5,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,yes,4-octubre-2018,29.667,-87.632,92903,1,0,2012-08-01,4,Medio-bajo
5b8f6507-da71-438d-8080-daddbc01f5b9,38.0,blue-collar,MARRIED,basic.9y,No,No,No,telephone,1356,3,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,yes,11-abril-2019,30.355,-80.25,125928,1,1,2012-10-17,19,Medio-alto
5dae2285-5f82-40e3-8592-f1695aee0e6f,44.0,services,MARRIED,high.school,No,No,No,cellular,190,4,999,0,NONEXISTENT,1.4,93.749,-42.7,4.96,5228.1,no,6-octubre-2018,35.213,-85.357,74133,1,0,2012-12-03,5,Medio-bajo
932c7d0d-11b5-43b1-b552-8f751150ec27,38.0,services,MARRIED,high.school,Unknown,Yes,No,telephone,173,3,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,24-septiembre-2019,24.419,-114.414,27797,2,2,2012-10-19,17,Bajo
687dd579-26c3-410a-875d-59382eefd818,36.0,admin.,MARRIED,university.degree,No,No,No,cellular,61,6,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,3-febrero-2017,29.763,-110.002,129778,0,0,2012-12-13,10,Medio-alto
82cf0b0a-aa44-4955-bd15-d33ece8b0fdd,39.0,unemployed,MARRIED,high.school,No,No,No,cellular,74,7,999,0,NONEXISTENT,1.4,93.918,-42.7,4.857,5228.1,no,3-agosto-2015,44.762,-121.286,72878,2,0,2012-01-01,10,Medio-bajo
7c619d28-b33e-4065-94f5-06955c1828ba,56.0,blue-collar,MARRIED,basic.9y,Unknown,No,No,telephone,86,4,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,19-junio-2015,28.953,-102.214,27897,0,2,2012-11-09,13,Bajo
bc31abea-c323-43ce-b0de-2d58c245feff,28.0,housemaid,SINGLE,basic.6y,No,No,No,cellular,94,1,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,15-mayo-2017,35.076,-90.865,126217,1,2,2012-09-27,18,Medio-alto
92c6133e-3098-4f80-9e24-7e336f54c3f2,40.0,blue-collar,MARRIED,basic.9y,Unknown,No,No,cellular,56,4,999,0,NONEXISTENT,1.4,93.918,-42.7,4.857,5228.1,no,31-julio-2015,33.706,-120.303,54863,1,1,2012-08-19,5,Medio-bajo
8f744669-3a58-4213-9953-acb4b8ad5cea,23.0,admin.,SINGLE,university.degree,No,Yes,Yes,telephone,69,3,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,20-mayo-2016,35.158,-106.973,26830,1,2,2012-01-27,18,Bajo
94828a21-81eb-408c-9ea4-9508a5e2d943,49.0,unemployed,DIVORCED,basic.9y,Unknown,No,No,cellular,326,3,999,0,NONEXISTENT,1.4,93.918,-42.7,4.96,5228.1,no,24-octubre-2015,27.869,-77.815,21330,2,0,2012-05-23,5,Bajo
